resort|confirmation_no|resv_status|business_date|market_code|country_code|no_rooms_cal|rev_cal
Example|590702|CHECKED IN|14/7/23|test20|KR|1|2048.85
Example|583142|RESERVED|14/7/23|test11|IE|1|3797.28
Example|594941|RESERVED|14/7/23|test14|GB|1|4820
Example|595172|RESERVED|14/7/23|test7|PH|1|3468.99
Example|594177|RESERVED|14/7/23|test20|TH|1|2813.51
Example|592387|CHECKED IN|14/7/23|test4|SG|1|2917.01
Example|592386|CHECKED IN|14/7/23|test4|SG|1|2917
Example|591828|CHECKED IN|14/7/23|test12|PH|1|2673
Example|595027|RESERVED|14/7/23|test11|KW|1|4133.2
Example|589738|RESERVED|14/7/23|test7|IN|1|4422.9
Example|589913|RESERVED|14/7/23|test11|SA|1|3137.04
Example|588810|CHECKED IN|14/7/23|test9|KR|1|2728.54
Example|589740|RESERVED|14/7/23|test7|IN|1|4422.9
Example|594797|CHECKED IN|14/7/23|test20|IN|1|2388.7
Example|593612|CHECKED IN|14/7/23|test12|MV|1|2673.01
Example|583336|RESERVED|14/7/23|test11|PL|1|4219.2
Example|591829|CHECKED IN|14/7/23|test11|PH|1|2970.02
Example|590748|CHECKED IN|14/7/23|test15|JP|1|4445.11
Example|591076|CHECKED IN|14/7/23|test8|KR|1|2251.7
Example|593629|CHECKED IN|14/7/23|test6|TH|1|3748.09
Example|591107|CHECKED IN|14/7/23|test9|SA|1|2306.95
Example|594692|CHECKED IN|14/7/23|test25|BD|1|4004.25
Example|593673|CHECKED IN|14/7/23|test21|CN|1|3050
Example|594582|CHECKED IN|14/7/23|test8|MY|1|2529.6
Example|594744|CHECKED IN|14/7/23|test9|KR|1|3773
Example|592939|RESERVED|14/7/23|test9|TH|1|2832.03
Example|594883|RESERVED|14/7/23|test8|TH|1|3277.6
Example|594282|RESERVED|14/7/23|test20|JP|1|2473.66
Example|593643|RESERVED|14/7/23|test7|JP|1|3928.01
Example|564290|RESERVED|14/7/23|test36|US|1|2241.76
Example|594428|RESERVED|14/7/23|test26|TH|1|0
Example|589508|RESERVED|14/7/23|test31|KR|1|4172.89
Example|590819|RESERVED|14/7/23|test8|SG|1|2251.69
Example|577778|CHECKED IN|14/7/23|test4|JP|1|3108.65
Example|592602|CHECKED IN|14/7/23|test19|TH|1|3299.94
Example|593557|CHECKED IN|14/7/23|test20|TR|1|2553.74
Example|592376|RESERVED|14/7/23|test20|TH|1|2048.85
Example|590644|RESERVED|14/7/23|test7|IT|1|4093.18
Example|594889|RESERVED|14/7/23|test11|DE|1|4133.2
Example|590416|CHECKED IN|14/7/23|test22|SA|1|3238.36
Example|577131|RESERVED|14/7/23|test22|JP|1|3451.18
Example|568936|CHECKED IN|14/7/23|test36|DE|1|4219.2
Example|577777|CHECKED IN|14/7/23|test4|JP|1|3108.65
Example|592681|RESERVED|14/7/23|test20|SA|1|2048.85
Example|591120|RESERVED|14/7/23|test7|IN|1|4784.44
Example|592113|RESERVED|14/7/23|test8|NULL|1|1698.72
Example|590042|RESERVED|14/7/23|test11|BD|1|3137.04
Example|595226|RESERVED|14/7/23|test7|BD|1|3469
Example|593954|CHECKED IN|14/7/23|test21|SG|1|2978.55
Example|592581|RESERVED|14/7/23|test12|SA|1|2673
Example|589629|RESERVED|14/7/23|test8|TH|1|2339.61
Example|590133|RESERVED|14/7/23|test11|HK|1|2637.05
Example|594868|CHECKED IN|14/7/23|test20|CN|1|2388.7
Example|590430|CHECKED IN|14/7/23|test9|SA|1|2679.98
Example|594028|CHECKED IN|14/7/23|test20|RU|1|2638.7
Example|593637|CHECKED IN|14/7/23|test8|KR|1|2244.01
Example|594867|CHECKED IN|14/7/23|test20|CN|1|2388.7
Example|592408|CHECKED IN|14/7/23|test20|SA|1|2298.85
Example|590986|RESERVED|14/7/23|test14|PT|1|3311.32
Example|593860|RESERVED|14/7/23|test17|SG|1|2854.67
Example|594432|CHECKED IN|14/7/23|test19|GB|1|3720.24
Example|592394|RESERVED|14/7/23|test20|KW|1|2553.74
Example|591192|RESERVED|14/7/23|test8|JP|1|2132.48
Example|591874|RESERVED|14/7/23|test9|KR|1|2048.85
Example|583142|RESERVED|13/7/23|test11|IE|1|3797.28
Example|590814|RESERVED|13/7/23|test7|BD|1|3166.66
Example|590219|CHECKED IN|13/7/23|test6|JP|1|3177.54
Example|593643|RESERVED|13/7/23|test7|JP|1|4013.5
Example|594147|CHECKED IN|13/7/23|test20|KH|1|2553.74
Example|577778|CHECKED IN|13/7/23|test4|JP|1|3108.65
Example|592602|CHECKED IN|13/7/23|test19|TH|1|3395.17
Example|593557|CHECKED IN|13/7/23|test20|TR|1|2553.74
Example|594166|CHECKED IN|13/7/23|test20|VN|1|2895.07
Example|590416|CHECKED IN|13/7/23|test22|SA|1|3278.21
Example|568936|CHECKED IN|13/7/23|test36|DE|1|4219.2
Example|577777|CHECKED IN|13/7/23|test4|JP|1|3108.65
Example|592235|CHECKED IN|13/7/23|test21|MY|1|2898.47
Example|592681|RESERVED|13/7/23|test20|SA|1|2048.85
Example|594028|CHECKED IN|13/7/23|test20|RU|1|2638.7
Example|595226|RESERVED|13/7/23|test7|BD|1|3469
Example|593954|CHECKED IN|13/7/23|test21|SG|1|2978.55
Example|592581|RESERVED|13/7/23|test12|SA|1|2749.96
Example|590133|RESERVED|13/7/23|test11|HK|1|2677.55
Example|594868|CHECKED IN|13/7/23|test20|CN|1|2388.7
Example|590430|CHECKED IN|13/7/23|test9|SA|1|2711.33
Example|591120|RESERVED|13/7/23|test7|IN|1|5015.56
Example|593637|CHECKED IN|13/7/23|test8|KR|1|2308.6
Example|594867|CHECKED IN|13/7/23|test20|CN|1|2388.7
Example|592408|CHECKED IN|13/7/23|test20|SA|1|2298.85
Example|590620|RESERVED|13/7/23|test12|GB|1|2716.79
Example|594588|CHECKED IN|13/7/23|test11|SA|1|3595
Example|593638|CHECKED IN|13/7/23|test8|KR|1|2308.6
Example|591913|CHECKED IN|13/7/23|test6|DE|1|3772.22
Example|594657|CHECKED IN|13/7/23|test7|OM|1|3793
Example|589815|CHECKED IN|13/7/23|test11|JP|1|2927.54
Example|594074|CHECKED IN|13/7/23|test20|JP|1|2638.7
Example|593622|RESERVED|13/7/23|test11|GB|1|3055.5
Example|586751|CHECKED IN|13/7/23|test6|AF|1|6565.62
Example|591414|CHECKED IN|13/7/23|test21|IN|1|2950
Example|595154|CHECKED IN|13/7/23|test20|TH|1|2813.51
Example|595122|CHECKED IN|13/7/23|test20|DE|1|2383.82
Example|592387|CHECKED IN|13/7/23|test4|SG|1|2997.74
Example|592386|CHECKED IN|13/7/23|test4|SG|1|2997.75
Example|591828|CHECKED IN|13/7/23|test12|PH|1|2749.95
Example|595027|RESERVED|13/7/23|test11|KW|1|4092.7
Example|593536|RESERVED|13/7/23|test20|KR|1|2048.85
Example|589738|RESERVED|13/7/23|test7|IN|1|4472.9
Example|588810|CHECKED IN|13/7/23|test9|KR|1|2728.58
Example|589740|RESERVED|13/7/23|test7|IN|1|4472.9
Example|594797|CHECKED IN|13/7/23|test20|IN|1|2388.7
Example|593612|CHECKED IN|13/7/23|test12|MV|1|2749.96
Example|591829|CHECKED IN|13/7/23|test11|PH|1|3055.5
Example|590748|CHECKED IN|13/7/23|test15|JP|1|4472.8
Example|590966|RESERVED|14/7/23|test9|BE|1|2250.68
Example|590912|RESERVED|14/7/23|test8|SG|1|2251.69
Example|591590|RESERVED|14/7/23|test9|TH|1|2230
Example|593098|RESERVED|14/7/23|test20|TH|1|2818.39
Example|593076|RESERVED|14/7/23|test17|TH|1|2537.34
Example|593077|RESERVED|14/7/23|test17|TH|1|2537.34
Example|594325|RESERVED|15/7/23|test20|KR|1|2388.7
Example|582952|RESERVED|15/7/23|test20|OM|1|3068.39
Example|594327|RESERVED|15/7/23|test20|KR|1|2388.7
Example|592627|RESERVED|15/7/23|test21|SG|1|3350
Example|594374|RESERVED|15/7/23|test9|TH|1|2303.74
Example|595427|RESERVED|15/7/23|test7|PH|1|4900
Example|595428|RESERVED|15/7/23|test4|NULL|1|2631.02
Example|595430|RESERVED|15/7/23|test7|PH|1|4311.4
Example|595423|RESERVED|15/7/23|test11|OM|1|3688.72
Example|595322|RESERVED|15/7/23|test11|CN|1|4098.6
Example|595318|RESERVED|15/7/23|test11|AU|1|3725.99
Example|595364|RESERVED|15/7/23|test23|TH|1|5399.76
Example|595230|RESERVED|15/7/23|test7|FR|1|3910.44
Example|595238|CHECKED IN|15/7/23|test11|AT|1|3735
Example|595407|RESERVED|15/7/23|test17|NULL|1|2588.6
Example|595259|RESERVED|15/7/23|test11|CN|1|3870
Example|595261|RESERVED|15/7/23|test11|CN|1|3831.29
Example|595409|RESERVED|15/7/23|test29|NULL|1|5156.8
Example|595410|RESERVED|15/7/23|test6|BD|1|4600
Example|595255|RESERVED|15/7/23|test11|CN|1|3831.29
Example|595258|RESERVED|15/7/23|test20|KR|1|2133.82
Example|595257|RESERVED|15/7/23|test20|AU|1|2133.82
Example|595411|RESERVED|15/7/23|test6|RU|1|4600
Example|595413|RESERVED|15/7/23|test11|IT|1|3688.72
Example|595289|RESERVED|15/7/23|test9|DE|1|3126.25
Example|595308|RESERVED|15/7/23|test11|TH|1|4632.15
Example|595309|RESERVED|15/7/23|test11|CN|1|4098.6
Example|595316|RESERVED|15/7/23|test15|TH|1|4124
Example|594867|CHECKED IN|15/7/23|test20|CN|1|2388.7
Example|592408|CHECKED IN|15/7/23|test20|SA|1|2298.85
Example|590986|RESERVED|15/7/23|test14|PT|1|3268.56
Example|590620|RESERVED|15/7/23|test12|GB|1|2647.54
Example|594588|CHECKED IN|15/7/23|test11|SA|1|3496.01
Example|593622|RESERVED|15/7/23|test11|GB|1|3510
Example|589558|RESERVED|15/7/23|test11|HK|1|3440.6
Example|591913|CHECKED IN|15/7/23|test6|DE|1|3611.12
Example|595220|RESERVED|15/7/23|test11|IN|1|3735
Example|594074|CHECKED IN|15/7/23|test20|JP|1|2638.7
Example|586751|CHECKED IN|15/7/23|test6|AF|1|6565.62
Example|591432|RESERVED|15/7/23|test11|AE|1|2683.56
Example|594415|RESERVED|15/7/23|test11|IN|1|3939.9
Example|594416|RESERVED|15/7/23|test11|IN|1|3533.8
Example|593613|CHECKED IN|15/7/23|test12|BD|1|3159.01
Example|594263|CHECKED IN|15/7/23|test8|IN|1|2529.6
Example|594525|CHECKED IN|15/7/23|test6|GB|1|2983.43
Example|593238|RESERVED|15/7/23|test6|TH|1|2048
Example|594766|RESERVED|15/7/23|test20|TH|1|2303.74
Example|593762|RESERVED|15/7/23|test21|TH|1|3300
Example|589908|CHECKED IN|15/7/23|test21|FR|1|3550
Example|594869|RESERVED|15/7/23|test20|TH|1|2303.73
Example|590931|CHECKED IN|15/7/23|test21|DZ|1|2950
Example|594870|RESERVED|15/7/23|test20|TH|1|2303.73
Example|594459|RESERVED|15/7/23|test7|CZ|1|3496
Example|570836|RESERVED|15/7/23|test4|US|1|2869.05
Example|594218|RESERVED|15/7/23|test13|TH|1|0
Example|594839|RESERVED|15/7/23|test29|TH|1|1949.02
Example|584387|RESERVED|15/7/23|test9|TH|1|2950
Example|587894|CHECKED IN|15/7/23|test21|JP|1|2978.54
Example|594952|RESERVED|15/7/23|test20|JP|1|2303.74
Example|594759|RESERVED|15/7/23|test7|IN|1|3883.01
Example|594624|RESERVED|15/7/23|test13|TH|1|0
Example|583142|RESERVED|15/7/23|test11|IE|1|3797.28
Example|594941|RESERVED|15/7/23|test14|GB|1|4870
Example|594177|RESERVED|15/7/23|test20|TH|1|2813.51
Example|595172|RESERVED|15/7/23|test7|PH|1|3509.49
Example|593612|CHECKED IN|15/7/23|test12|MV|1|3159.01
Example|589913|RESERVED|15/7/23|test11|SA|1|3096.55
Example|591828|CHECKED IN|15/7/23|test12|PH|1|2632.5
Example|595027|RESERVED|15/7/23|test11|KW|1|4173.7
Example|589738|RESERVED|15/7/23|test7|IN|1|4372.9
Example|588810|CHECKED IN|15/7/23|test9|KR|1|2728.54
Example|589740|RESERVED|15/7/23|test7|IN|1|4372.9
Example|594797|CHECKED IN|15/7/23|test20|IN|1|2388.7
Example|583336|RESERVED|15/7/23|test11|PL|1|4219.2
Example|591829|CHECKED IN|15/7/23|test11|PH|1|2925.01
Example|590748|CHECKED IN|15/7/23|test15|JP|1|4417.41
Example|591107|CHECKED IN|15/7/23|test9|SA|1|2277.17
Example|594692|CHECKED IN|15/7/23|test25|BD|1|4004.25
Example|593673|CHECKED IN|15/7/23|test21|CN|1|3050
Example|593165|RESERVED|15/7/23|test9|CN|1|1764.23
Example|593166|RESERVED|15/7/23|test9|CN|1|2264.23
Example|592674|CHECKED IN|15/7/23|test21|GB|1|3550
Example|594432|CHECKED IN|15/7/23|test19|GB|1|3720.24
Example|592394|RESERVED|15/7/23|test20|KW|1|2553.74
Example|591192|RESERVED|15/7/23|test8|JP|1|2145.4
Example|592006|RESERVED|15/7/23|test11|PK|1|2713.5
Example|593351|RESERVED|15/7/23|test9|TH|1|2264.23
Example|594815|RESERVED|15/7/23|test20|TH|1|2178.73
Example|592856|RESERVED|15/7/23|test8|TH|1|2652.01
Example|594805|CHECKED IN|15/7/23|test9|TH|1|3845.7
Example|594500|RESERVED|15/7/23|test8|TH|1|2529.61
Example|592397|RESERVED|15/7/23|test20|CN|1|2553.74
Example|591349|RESERVED|15/7/23|test9|TH|1|2218.77
Example|592395|RESERVED|15/7/23|test20|KW|1|2553.74
Example|594421|RESERVED|15/7/23|test9|TH|1|2624.63
Example|590053|RESERVED|15/7/23|test11|BE|1|2596.55
Example|592396|RESERVED|15/7/23|test20|KW|1|2553.74
Example|593975|CHECKED IN|15/7/23|test20|EG|1|2553.74
Example|595089|RESERVED|15/7/23|test20|IN|1|2388.7
Example|595090|RESERVED|15/7/23|test20|IN|1|2388.7
Example|590408|RESERVED|15/7/23|test15|SE|1|984.77
Example|595091|CHECKED IN|15/7/23|test20|IN|1|2388.7
Example|595088|RESERVED|15/7/23|test20|TH|1|2388.7
Example|595108|RESERVED|15/7/23|test20|CN|1|2133.82
Example|594823|CHECKED IN|15/7/23|test9|TW|1|3345.7
Example|590153|RESERVED|15/7/23|test20|JP|1|2855.99
Example|595111|CHECKED IN|15/7/23|test20|NP|1|2383.82
Example|595107|RESERVED|15/7/23|test20|CN|1|2133.82
Example|593456|RESERVED|15/7/23|test21|TH|1|3300
Example|591106|CHECKED IN|15/7/23|test9|SA|1|2277.17
Example|577776|CHECKED IN|15/7/23|test4|JP|1|3108.65
Example|595106|RESERVED|15/7/23|test20|CN|1|2133.82
Example|594148|RESERVED|15/7/23|test20|TH|1|2303.74
Example|549040|RESERVED|15/7/23|test8|AU|1|1858.46
Example|595112|RESERVED|15/7/23|test20|AU|1|2383.82
Example|592807|CHECKED IN|15/7/23|test25|SA|1|2648.47
Example|595168|RESERVED|15/7/23|test6|PH|1|3361.5
Example|594951|CHECKED IN|12/7/23|test6|PT|1|4000
Example|591342|CHECKED IN|12/7/23|test21|SG|1|2978.54
Example|593018|RESERVED|12/7/23|test20|TH|1|2048.85
Example|594987|CHECKED IN|12/7/23|test7|GB|1|4470.01
Example|591338|CHECKED IN|12/7/23|test21|SG|1|2978.54
Example|577776|CHECKED IN|12/7/23|test4|JP|1|3108.65
Example|594077|CHECKED IN|12/7/23|test12|SA|1|3438
Example|593526|CHECKED IN|12/7/23|test20|MY|1|2298.85
Example|592676|CHECKED IN|12/7/23|test10|SG|1|3869.72
Example|592132|CHECKED IN|12/7/23|test8|MO|1|2312
Example|590748|CHECKED IN|12/7/23|test15|JP|1|4500.5
Example|592127|CHECKED IN|12/7/23|test8|MO|1|2019.6
Example|594660|CHECKED IN|12/7/23|test17|IN|1|2592.81
Example|594886|CHECKED IN|12/7/23|test7|IN|1|3998
Example|585537|CHECKED IN|12/7/23|test6|AU|1|2947.034834
Example|592662|CHECKED IN|12/7/23|test11|BD|1|3060.01
Example|595028|CHECKED IN|12/7/23|test20|IN|1|2813.51
Example|591076|CHECKED IN|12/7/23|test8|KR|1|2309.84
Example|594570|CHECKED IN|12/7/23|test20|IR|1|2303.74
Example|593629|CHECKED IN|12/7/23|test6|TH|1|3748.09
Example|591107|CHECKED IN|12/7/23|test9|SA|1|2366.51
Example|594692|CHECKED IN|12/7/23|test25|BD|1|4004.25
Example|586474|CHECKED IN|12/7/23|test21|JP|1|4250
Example|594733|CHECKED IN|12/7/23|test20|SA|1|2303.74
Example|594019|CHECKED IN|12/7/23|test11|IN|1|3169.29
Example|593673|CHECKED IN|12/7/23|test21|CN|1|3050
Example|592130|CHECKED IN|12/7/23|test8|MO|1|2312
Example|586473|CHECKED IN|12/7/23|test21|JP|1|4250
Example|594582|CHECKED IN|12/7/23|test8|MY|1|2597.6
Example|585819|CHECKED IN|12/7/23|test21|DE|1|6350
Example|591284|CHECKED IN|12/7/23|test22|CH|1|2960.83
Example|591071|CHECKED IN|12/7/23|test21|IN|1|3550
Example|591329|CHECKED IN|12/7/23|test21|SG|1|2978.54
Example|595120|CHECKED IN|12/7/23|test20|JP|1|2553.74
Example|589940|CHECKED IN|12/7/23|test11|TW|1|2968.04
Example|595209|CHECKED IN|12/7/23|test11|JP|1|4272.22
Example|592280|CHECKED IN|12/7/23|test21|IN|1|3573.28
Example|593080|CHECKED IN|12/7/23|test6|TW|1|3060
Example|594282|RESERVED|12/7/23|test20|JP|1|2473.66
Example|594744|CHECKED IN|12/7/23|test9|KR|1|3850.41
Example|585529|CHECKED IN|12/7/23|test11|MM|1|4430
Example|594147|CHECKED IN|12/7/23|test20|KH|1|2553.74
Example|594659|CHECKED IN|12/7/23|test17|IN|1|3224.22
Example|594795|CHECKED IN|12/7/23|test20|TW|1|2388.7
Example|577778|CHECKED IN|12/7/23|test4|JP|1|3108.65
Example|592602|CHECKED IN|12/7/23|test19|TH|1|3400.02
Example|593557|CHECKED IN|12/7/23|test20|TR|1|2553.74
Example|593020|CHECKED IN|12/7/23|test21|IN|1|3300
Example|594166|CHECKED IN|12/7/23|test20|VN|1|2895.07
Example|595082|CHECKED IN|12/7/23|test21|JP|1|3350
Example|590416|CHECKED IN|12/7/23|test22|SA|1|3318.41
Example|595049|CHECKED IN|12/7/23|test15|BR|1|3761.99
Example|594230|CHECKED IN|12/7/23|test9|SA|1|2585.81
Example|568936|CHECKED IN|12/7/23|test36|DE|1|4219.2
Example|577777|CHECKED IN|12/7/23|test4|JP|1|2858.65
Example|591226|CHECKED IN|12/7/23|test19|TH|1|3331.01
Example|592235|CHECKED IN|12/7/23|test21|MY|1|2898.47
Example|594028|CHECKED IN|12/7/23|test20|RU|1|2638.7
Example|595150|CHECKED IN|12/7/23|test20|IN|1|2728.55
Example|592408|CHECKED IN|12/7/23|test20|SA|1|2298.85
Example|593954|CHECKED IN|12/7/23|test21|SG|1|2978.55
Example|589874|CHECKED IN|12/7/23|test21|KR|1|3063.51
Example|594868|CHECKED IN|12/7/23|test20|CN|1|2388.7
Example|590430|CHECKED IN|12/7/23|test9|SA|1|2742.68
Example|592903|CHECKED IN|12/7/23|test9|QA|1|1868.73
Example|593637|CHECKED IN|12/7/23|test8|KR|1|2062
Example|592897|CHECKED IN|12/7/23|test9|QA|1|1868.73
Example|594867|CHECKED IN|12/7/23|test20|CN|1|2388.7
Example|594588|CHECKED IN|12/7/23|test11|SA|1|3586
Example|593704|CHECKED IN|12/7/23|test21|JP|1|2978.547154
Example|593638|CHECKED IN|12/7/23|test8|KR|1|2062
Example|591913|CHECKED IN|12/7/23|test6|DE|1|3777.78
Example|593525|RESERVED|14/7/23|test20|TH|1|2048.85
Example|593856|RESERVED|14/7/23|test8|SA|1|2529.61
Example|593857|RESERVED|14/7/23|test8|SA|1|2529.61
Example|594182|RESERVED|14/7/23|test9|AE|1|3158.24
Example|594186|RESERVED|14/7/23|test9|AE|1|3158.24
Example|594689|RESERVED|14/7/23|test8|TH|1|2788
Example|594688|RESERVED|14/7/23|test8|TH|1|2788
Example|593506|RESERVED|16/7/23|test12|AE|1|3029.4
Example|593577|RESERVED|16/7/23|test11|JP|1|3777.78
Example|593820|RESERVED|16/7/23|test21|CN|1|3318.39
Example|591873|RESERVED|16/7/23|test9|SA|1|3448.59
Example|593856|RESERVED|16/7/23|test8|SA|1|2516.02
Example|589702|RESERVED|14/7/23|test9|KW|1|2530.55
Example|589703|RESERVED|14/7/23|test9|KW|1|2530.55
Example|589704|RESERVED|14/7/23|test9|KW|1|2530.55
Example|589705|RESERVED|14/7/23|test9|KW|1|2530.55
Example|576478|RESERVED|15/7/23|test19|JP|1|3759.3
Example|582950|RESERVED|15/7/23|test20|OM|1|3068.39
Example|582948|RESERVED|15/7/23|test20|OM|1|3068.39
Example|582953|RESERVED|15/7/23|test20|OM|1|3068.39
Example|585297|RESERVED|15/7/23|test9|JP|1|2643.58
Example|585972|RESERVED|15/7/23|test9|DE|1|2643.58
Example|586563|RESERVED|15/7/23|test9|JP|1|2643.58
Example|586564|RESERVED|15/7/23|test9|JP|1|2643.58
Example|586193|RESERVED|15/7/23|test9|JP|1|2723.66
Example|588925|RESERVED|15/7/23|test9|TH|1|3212.76
Example|589573|RESERVED|15/7/23|test12|AE|1|2759.02
Example|589702|RESERVED|15/7/23|test9|KW|1|2530.55
Example|589703|RESERVED|15/7/23|test9|KW|1|2530.55
Example|589704|RESERVED|15/7/23|test9|KW|1|2530.55
Example|589705|RESERVED|15/7/23|test9|KW|1|2530.55
Example|588763|RESERVED|15/7/23|test11|IN|1|3235.86
Example|588762|RESERVED|15/7/23|test11|IN|1|3235.86
Example|590966|RESERVED|15/7/23|test9|BE|1|2221.63
Example|591072|RESERVED|15/7/23|test9|CN|1|2277.17
Example|590912|RESERVED|15/7/23|test8|SG|1|2222.62
Example|591091|RESERVED|15/7/23|test9|SA|1|2810.14
Example|591109|RESERVED|15/7/23|test9|SA|1|2212.63
Example|591535|RESERVED|15/7/23|test12|SG|1|2606.18
Example|591590|RESERVED|15/7/23|test9|TH|1|2230
Example|592007|RESERVED|15/7/23|test12|IN|1|2895.75
Example|592008|RESERVED|15/7/23|test12|IN|1|2895.75
Example|592334|RESERVED|15/7/23|test8|TH|1|2652.01
Example|593098|RESERVED|15/7/23|test20|TH|1|2818.39
Example|593076|RESERVED|15/7/23|test17|TH|1|2990.67
Example|593077|RESERVED|15/7/23|test17|TH|1|2990.67
Example|593577|RESERVED|15/7/23|test11|JP|1|4333.34
Example|593525|RESERVED|15/7/23|test20|TH|1|2048.85
Example|593820|RESERVED|15/7/23|test21|CN|1|3318.39
Example|593856|RESERVED|15/7/23|test8|SA|1|2529.61
Example|593857|RESERVED|15/7/23|test8|SA|1|2529.61
Example|593976|RESERVED|15/7/23|test9|SA|1|2303.74
Example|593802|RESERVED|15/7/23|test9|SG|1|2303.74
Example|593801|RESERVED|15/7/23|test9|SG|1|2303.74
Example|593797|RESERVED|15/7/23|test9|SG|1|2303.74
Example|593700|RESERVED|15/7/23|test20|CN|1|2048.85
Example|593939|RESERVED|15/7/23|test8|SG|1|2529.6
Example|594182|RESERVED|15/7/23|test9|AE|1|3158.24
Example|594186|RESERVED|15/7/23|test9|AE|1|3158.24
Example|594243|RESERVED|15/7/23|test11|FR|1|3314.52
Example|594244|RESERVED|15/7/23|test11|FR|1|3314.53
Example|594591|RESERVED|15/7/23|test20|TH|1|2133.81
Example|594593|RESERVED|15/7/23|test20|TH|1|2133.81
Example|594577|RESERVED|15/7/23|test26|TH|1|0
Example|594667|RESERVED|15/7/23|test8|TH|1|2754
Example|589573|RESERVED|16/7/23|test12|AE|1|2741.7
Example|589856|RESERVED|16/7/23|test11|GB|1|3046.33
Example|590095|RESERVED|16/7/23|test14|JP|1|3419.02
Example|589702|RESERVED|16/7/23|test9|KW|1|2530.55
Example|589703|RESERVED|16/7/23|test9|KW|1|2530.55
Example|589704|RESERVED|16/7/23|test9|KW|1|2530.55
Example|589705|RESERVED|16/7/23|test9|KW|1|2530.55
Example|590504|RESERVED|16/7/23|test7|AE|1|2995.44
Example|590537|RESERVED|16/7/23|test31|NULL|1|4294.83
Example|590614|RESERVED|16/7/23|test7|JP|1|3797.34
Example|590506|RESERVED|16/7/23|test10|NULL|1|4114.86
Example|590507|RESERVED|16/7/23|test10|NULL|1|3864.86
Example|590645|RESERVED|16/7/23|test12|GB|1|2604.61
Example|585338|RESERVED|16/7/23|test7|OM|1|4018
Example|585337|RESERVED|16/7/23|test7|OM|1|4017.99
Example|588763|RESERVED|16/7/23|test11|IN|1|3215.58
Example|588762|RESERVED|16/7/23|test11|IN|1|3215.58
Example|590966|RESERVED|16/7/23|test9|BE|1|2207.68
Example|591091|RESERVED|16/7/23|test9|SA|1|2795.84
Example|591109|RESERVED|16/7/23|test9|SA|1|2207.68
Example|591072|RESERVED|16/7/23|test9|CN|1|2262.87
Example|591420|RESERVED|16/7/23|test8|KR|1|3289.49
Example|591421|RESERVED|16/7/23|test8|KR|1|3289.49
Example|591535|RESERVED|16/7/23|test12|SG|1|2525.98
Example|591419|RESERVED|16/7/23|test8|KR|1|3289.49
Example|591590|RESERVED|16/7/23|test9|TH|1|2230
Example|592150|RESERVED|16/7/23|test12|GB|1|2273.39
Example|592007|RESERVED|16/7/23|test12|IN|1|2806.66
Example|592008|RESERVED|16/7/23|test12|IN|1|2806.66
Example|592177|RESERVED|16/7/23|test11|PL|1|2350.75
Example|592334|RESERVED|16/7/23|test8|TH|1|2244.01
Example|592330|RESERVED|16/7/23|test8|MY|1|2244
Example|592331|RESERVED|16/7/23|test8|MY|1|2244
Example|593076|RESERVED|16/7/23|test17|TH|1|2390
Example|594815|RESERVED|14/7/23|test20|TH|1|2178.73
Example|593672|RESERVED|14/7/23|test20|TH|1|2388.7
Example|592856|RESERVED|14/7/23|test8|TH|1|2244.01
Example|594046|CHECKED IN|14/7/23|test20|GB|1|2388.7
Example|594805|CHECKED IN|14/7/23|test9|TH|1|3845.7
Example|592397|RESERVED|14/7/23|test20|CN|1|2553.74
Example|592668|RESERVED|14/7/23|test6|TH|1|1958
Example|592395|RESERVED|14/7/23|test20|KW|1|2553.74
Example|594421|RESERVED|14/7/23|test9|TH|1|2624.64
Example|590053|RESERVED|14/7/23|test11|BE|1|2637.04
Example|592396|RESERVED|14/7/23|test20|KW|1|2553.74
